Date,Company,Industry,Close,Volume
22-05-2014 00:00,HINDUNILVR,FMCG,562.9000244140625,963817
23-05-2014 00:00,HINDUNILVR,FMCG,561.5,1759792
26-05-2014 00:00,HINDUNILVR,FMCG,559.8499755859375,1826156
27-05-2014 00:00,HINDUNILVR,FMCG,560.1500244140625,1168048
28-05-2014 00:00,HINDUNILVR,FMCG,561.9000244140625,1122941
29-05-2014 00:00,HINDUNILVR,FMCG,556.4500122070312,2153741
30-05-2014 00:00,HINDUNILVR,FMCG,603.3499755859375,10941938
02-06-2014 00:00,HINDUNILVR,FMCG,601.0,1608573
03-06-2014 00:00,HINDUNILVR,FMCG,593.4500122070312,909772
04-06-2014 00:00,HINDUNILVR,FMCG,604.9500122070312,1968687
05-06-2014 00:00,HINDUNILVR,FMCG,630.0999755859375,3424990
06-06-2014 00:00,HINDUNILVR,FMCG,639.9500122070312,2497145
09-06-2014 00:00,HINDUNILVR,FMCG,632.7000122070312,962350
10-06-2014 00:00,HINDUNILVR,FMCG,640.25,1302795
11-06-2014 00:00,HINDUNILVR,FMCG,625.8499755859375,1343543
12-06-2014 00:00,HINDUNILVR,FMCG,630.0999755859375,786932
13-06-2014 00:00,HINDUNILVR,FMCG,634.9500122070312,992552
16-06-2014 00:00,HINDUNILVR,FMCG,634.75,1144913
17-06-2014 00:00,HINDUNILVR,FMCG,630.3499755859375,742699
18-06-2014 00:00,HINDUNILVR,FMCG,618.8499755859375,804157
19-06-2014 00:00,HINDUNILVR,FMCG,625.75,848937
20-06-2014 00:00,HINDUNILVR,FMCG,624.2999877929688,1093696
23-06-2014 00:00,HINDUNILVR,FMCG,617.6500244140625,796813
24-06-2014 00:00,HINDUNILVR,FMCG,616.25,634721
25-06-2014 00:00,HINDUNILVR,FMCG,625.2999877929688,584342
26-06-2014 00:00,HINDUNILVR,FMCG,618.6500244140625,1605621
27-06-2014 00:00,HINDUNILVR,FMCG,616.4000244140625,805135
30-06-2014 00:00,HINDUNILVR,FMCG,620.3499755859375,732790
01-07-2014 00:00,HINDUNILVR,FMCG,628.8499755859375,650958
02-07-2014 00:00,HINDUNILVR,FMCG,631.1500244140625,777572
03-07-2014 00:00,HINDUNILVR,FMCG,624.0999755859375,607875
04-07-2014 00:00,HINDUNILVR,FMCG,625.1500244140625,687234
07-07-2014 00:00,HINDUNILVR,FMCG,627.5999755859375,1083261
08-07-2014 00:00,HINDUNILVR,FMCG,627.3499755859375,1082625
09-07-2014 00:00,HINDUNILVR,FMCG,629.8499755859375,942571
10-07-2014 00:00,HINDUNILVR,FMCG,631.8499755859375,1090386
11-07-2014 00:00,HINDUNILVR,FMCG,641.8499755859375,1918406
14-07-2014 00:00,HINDUNILVR,FMCG,622.9500122070312,672948
15-07-2014 00:00,HINDUNILVR,FMCG,618.9000244140625,649427
16-07-2014 00:00,HINDUNILVR,FMCG,621.2999877929688,878909
17-07-2014 00:00,HINDUNILVR,FMCG,626.8499755859375,418199
18-07-2014 00:00,HINDUNILVR,FMCG,622.5,352617
21-07-2014 00:00,HINDUNILVR,FMCG,627.5499877929688,385658
22-07-2014 00:00,HINDUNILVR,FMCG,633.5999755859375,636191
23-07-2014 00:00,HINDUNILVR,FMCG,634.0999755859375,494833
24-07-2014 00:00,HINDUNILVR,FMCG,642.9000244140625,731990
25-07-2014 00:00,HINDUNILVR,FMCG,663.75,1747468
28-07-2014 00:00,HINDUNILVR,FMCG,686.7999877929688,3856792
30-07-2014 00:00,HINDUNILVR,FMCG,694.6500244140625,3684780
31-07-2014 00:00,HINDUNILVR,FMCG,686.5999755859375,2494692
01-08-2014 00:00,HINDUNILVR,FMCG,693.5499877929688,1905650
04-08-2014 00:00,HINDUNILVR,FMCG,699.6500244140625,1290311
05-08-2014 00:00,HINDUNILVR,FMCG,704.8499755859375,863275
06-08-2014 00:00,HINDUNILVR,FMCG,707.8499755859375,2052184
07-08-2014 00:00,HINDUNILVR,FMCG,701.9500122070312,634909
08-08-2014 00:00,HINDUNILVR,FMCG,702.0499877929688,747151
11-08-2014 00:00,HINDUNILVR,FMCG,697.9500122070312,872217
12-08-2014 00:00,HINDUNILVR,FMCG,700.9000244140625,811743
13-08-2014 00:00,HINDUNILVR,FMCG,718.7000122070312,1673439
14-08-2014 00:00,HINDUNILVR,FMCG,714.5499877929688,845235
18-08-2014 00:00,HINDUNILVR,FMCG,724.7999877929688,959536
19-08-2014 00:00,HINDUNILVR,FMCG,719.5499877929688,735686
20-08-2014 00:00,HINDUNILVR,FMCG,711.8499755859375,765917
21-08-2014 00:00,HINDUNILVR,FMCG,710.3499755859375,553719
22-08-2014 00:00,HINDUNILVR,FMCG,704.2000122070312,455143
25-08-2014 00:00,HINDUNILVR,FMCG,716.7000122070312,641018
26-08-2014 00:00,HINDUNILVR,FMCG,727.3499755859375,1238950
27-08-2014 00:00,HINDUNILVR,FMCG,734.8499755859375,1153834
28-08-2014 00:00,HINDUNILVR,FMCG,742.4500122070312,1937220
01-09-2014 00:00,HINDUNILVR,FMCG,740.4000244140625,515912
02-09-2014 00:00,HINDUNILVR,FMCG,732.7000122070312,598031
03-09-2014 00:00,HINDUNILVR,FMCG,732.7999877929688,814185
04-09-2014 00:00,HINDUNILVR,FMCG,737.0999755859375,1005897
05-09-2014 00:00,HINDUNILVR,FMCG,733.75,692424
08-09-2014 00:00,HINDUNILVR,FMCG,745.7999877929688,978707
09-09-2014 00:00,HINDUNILVR,FMCG,751.9000244140625,726165
10-09-2014 00:00,HINDUNILVR,FMCG,749.0999755859375,437341
11-09-2014 00:00,HINDUNILVR,FMCG,755.5999755859375,1149885
12-09-2014 00:00,HINDUNILVR,FMCG,757.5,479493
15-09-2014 00:00,HINDUNILVR,FMCG,754.8499755859375,473333
16-09-2014 00:00,HINDUNILVR,FMCG,756.0,563960
17-09-2014 00:00,HINDUNILVR,FMCG,754.6500244140625,1071944
18-09-2014 00:00,HINDUNILVR,FMCG,749.6500244140625,1837614
19-09-2014 00:00,HINDUNILVR,FMCG,737.25,1576310
22-09-2014 00:00,HINDUNILVR,FMCG,741.7000122070312,1225660
23-09-2014 00:00,HINDUNILVR,FMCG,742.0499877929688,934119
24-09-2014 00:00,HINDUNILVR,FMCG,764.0999755859375,1117480
25-09-2014 00:00,HINDUNILVR,FMCG,759.3499755859375,1192497
26-09-2014 00:00,HINDUNILVR,FMCG,751.4500122070312,759343
29-09-2014 00:00,HINDUNILVR,FMCG,746.5,733781
30-09-2014 00:00,HINDUNILVR,FMCG,746.0,1063690
01-10-2014 00:00,HINDUNILVR,FMCG,736.1500244140625,478021
07-10-2014 00:00,HINDUNILVR,FMCG,735.7999877929688,801424
08-10-2014 00:00,HINDUNILVR,FMCG,734.75,951087
09-10-2014 00:00,HINDUNILVR,FMCG,739.0999755859375,622940
10-10-2014 00:00,HINDUNILVR,FMCG,720.3499755859375,503359
13-10-2014 00:00,HINDUNILVR,FMCG,720.4000244140625,495344
14-10-2014 00:00,HINDUNILVR,FMCG,731.25,553144
15-10-2014 00:00,HINDUNILVR,FMCG,731.25,0
16-10-2014 00:00,HINDUNILVR,FMCG,730.5999755859375,1241581
17-10-2014 00:00,HINDUNILVR,FMCG,726.2999877929688,680260
20-10-2014 00:00,HINDUNILVR,FMCG,736.5499877929688,453075
21-10-2014 00:00,HINDUNILVR,FMCG,749.75,554039
22-10-2014 00:00,HINDUNILVR,FMCG,757.4000244140625,436776
27-10-2014 00:00,HINDUNILVR,FMCG,720.4500122070312,2949098
28-10-2014 00:00,HINDUNILVR,FMCG,717.0499877929688,1254748
29-10-2014 00:00,HINDUNILVR,FMCG,723.9500122070312,962919
30-10-2014 00:00,HINDUNILVR,FMCG,731.5999755859375,1249596
31-10-2014 00:00,HINDUNILVR,FMCG,738.3499755859375,1083674
03-11-2014 00:00,HINDUNILVR,FMCG,739.8499755859375,733227
05-11-2014 00:00,HINDUNILVR,FMCG,747.75,746808
07-11-2014 00:00,HINDUNILVR,FMCG,761.5,881926
10-11-2014 00:00,HINDUNILVR,FMCG,771.0,768076
11-11-2014 00:00,HINDUNILVR,FMCG,772.2999877929688,713634
12-11-2014 00:00,HINDUNILVR,FMCG,770.0,750579
13-11-2014 00:00,HINDUNILVR,FMCG,764.3499755859375,1157538
14-11-2014 00:00,HINDUNILVR,FMCG,756.1500244140625,409119
17-11-2014 00:00,HINDUNILVR,FMCG,757.2000122070312,586703
18-11-2014 00:00,HINDUNILVR,FMCG,751.8499755859375,448206
19-11-2014 00:00,HINDUNILVR,FMCG,760.2000122070312,941820
20-11-2014 00:00,HINDUNILVR,FMCG,761.25,853211
21-11-2014 00:00,HINDUNILVR,FMCG,753.0,687247
24-11-2014 00:00,HINDUNILVR,FMCG,750.0999755859375,540115
25-11-2014 00:00,HINDUNILVR,FMCG,765.7000122070312,1503248
26-11-2014 00:00,HINDUNILVR,FMCG,769.75,685238
27-11-2014 00:00,HINDUNILVR,FMCG,790.0499877929688,1180496
28-11-2014 00:00,HINDUNILVR,FMCG,786.0999755859375,811909
01-12-2014 00:00,HINDUNILVR,FMCG,808.6500244140625,1200960
02-12-2014 00:00,HINDUNILVR,FMCG,805.7999877929688,573874
03-12-2014 00:00,HINDUNILVR,FMCG,819.0,937567
04-12-2014 00:00,HINDUNILVR,FMCG,824.6500244140625,1121315
05-12-2014 00:00,HINDUNILVR,FMCG,820.6500244140625,688493
08-12-2014 00:00,HINDUNILVR,FMCG,820.0,1016796
09-12-2014 00:00,HINDUNILVR,FMCG,812.9500122070312,945417
10-12-2014 00:00,HINDUNILVR,FMCG,797.7999877929688,1152293
11-12-2014 00:00,HINDUNILVR,FMCG,796.0499877929688,1573622
12-12-2014 00:00,HINDUNILVR,FMCG,797.75,767757
15-12-2014 00:00,HINDUNILVR,FMCG,790.0999755859375,704516
16-12-2014 00:00,HINDUNILVR,FMCG,766.6500244140625,1179886
17-12-2014 00:00,HINDUNILVR,FMCG,766.3499755859375,1984735
18-12-2014 00:00,HINDUNILVR,FMCG,765.9500122070312,1165188
19-12-2014 00:00,HINDUNILVR,FMCG,755.1500244140625,1147950
22-12-2014 00:00,HINDUNILVR,FMCG,767.8499755859375,958306
23-12-2014 00:00,HINDUNILVR,FMCG,766.0999755859375,1277960
24-12-2014 00:00,HINDUNILVR,FMCG,757.0,2527523
26-12-2014 00:00,HINDUNILVR,FMCG,750.3499755859375,625243
29-12-2014 00:00,HINDUNILVR,FMCG,758.8499755859375,616322
30-12-2014 00:00,HINDUNILVR,FMCG,759.5,397534
31-12-2014 00:00,HINDUNILVR,FMCG,760.0999755859375,1044950
01-01-2015 00:00,HINDUNILVR,FMCG,758.4500122070312,372132
02-01-2015 00:00,HINDUNILVR,FMCG,755.9500122070312,1207322
05-01-2015 00:00,HINDUNILVR,FMCG,760.2999877929688,849252
06-01-2015 00:00,HINDUNILVR,FMCG,774.7000122070312,2738679
07-01-2015 00:00,HINDUNILVR,FMCG,801.9000244140625,3744143
08-01-2015 00:00,HINDUNILVR,FMCG,817.0499877929688,3076833
09-01-2015 00:00,HINDUNILVR,FMCG,864.5999755859375,3825060
12-01-2015 00:00,HINDUNILVR,FMCG,896.5999755859375,4338065
13-01-2015 00:00,HINDUNILVR,FMCG,884.5499877929688,3371700
14-01-2015 00:00,HINDUNILVR,FMCG,924.0499877929688,4578199
15-01-2015 00:00,HINDUNILVR,FMCG,921.5499877929688,3534537
16-01-2015 00:00,HINDUNILVR,FMCG,941.0499877929688,2021113
19-01-2015 00:00,HINDUNILVR,FMCG,892.5499877929688,7705398
20-01-2015 00:00,HINDUNILVR,FMCG,895.4500122070312,4355821
21-01-2015 00:00,HINDUNILVR,FMCG,941.9500122070312,4103989
22-01-2015 00:00,HINDUNILVR,FMCG,944.6500244140625,3585572
23-01-2015 00:00,HINDUNILVR,FMCG,965.2999877929688,2450001
27-01-2015 00:00,HINDUNILVR,FMCG,941.9500122070312,3274894
28-01-2015 00:00,HINDUNILVR,FMCG,933.8499755859375,2246526
29-01-2015 00:00,HINDUNILVR,FMCG,941.5999755859375,3421454
30-01-2015 00:00,HINDUNILVR,FMCG,932.5499877929688,1562161
02-02-2015 00:00,HINDUNILVR,FMCG,908.0,1822825
03-02-2015 00:00,HINDUNILVR,FMCG,910.8499755859375,1544881
04-02-2015 00:00,HINDUNILVR,FMCG,899.9000244140625,1181845
05-02-2015 00:00,HINDUNILVR,FMCG,909.0499877929688,1711139
06-02-2015 00:00,HINDUNILVR,FMCG,905.75,717674
09-02-2015 00:00,HINDUNILVR,FMCG,900.1500244140625,860239
10-02-2015 00:00,HINDUNILVR,FMCG,887.75,1058750
11-02-2015 00:00,HINDUNILVR,FMCG,900.2999877929688,897359
12-02-2015 00:00,HINDUNILVR,FMCG,887.7999877929688,1121008
13-02-2015 00:00,HINDUNILVR,FMCG,892.7999877929688,1344229
16-02-2015 00:00,HINDUNILVR,FMCG,907.0,1635273
18-02-2015 00:00,HINDUNILVR,FMCG,912.9000244140625,2178775
19-02-2015 00:00,HINDUNILVR,FMCG,908.1500244140625,1034454
20-02-2015 00:00,HINDUNILVR,FMCG,900.25,623253
23-02-2015 00:00,HINDUNILVR,FMCG,886.1500244140625,1054383
24-02-2015 00:00,HINDUNILVR,FMCG,913.7000122070312,2100402
25-02-2015 00:00,HINDUNILVR,FMCG,901.9000244140625,1141174
26-02-2015 00:00,HINDUNILVR,FMCG,886.4000244140625,1194401
27-02-2015 00:00,HINDUNILVR,FMCG,887.1500244140625,1906598
02-03-2015 00:00,HINDUNILVR,FMCG,935.6500244140625,2792110
03-03-2015 00:00,HINDUNILVR,FMCG,929.7000122070312,1510436
04-03-2015 00:00,HINDUNILVR,FMCG,916.0999755859375,1202376
05-03-2015 00:00,HINDUNILVR,FMCG,939.7000122070312,2301603
09-03-2015 00:00,HINDUNILVR,FMCG,976.0,3529726
10-03-2015 00:00,HINDUNILVR,FMCG,957.1500244140625,1323330
11-03-2015 00:00,HINDUNILVR,FMCG,968.9000244140625,1742798
12-03-2015 00:00,HINDUNILVR,FMCG,960.5499877929688,1358419
13-03-2015 00:00,HINDUNILVR,FMCG,941.7000122070312,1466001
16-03-2015 00:00,HINDUNILVR,FMCG,931.75,1244490
17-03-2015 00:00,HINDUNILVR,FMCG,931.7999877929688,1239535
18-03-2015 00:00,HINDUNILVR,FMCG,922.0999755859375,1436285
19-03-2015 00:00,HINDUNILVR,FMCG,922.6500244140625,1249067
20-03-2015 00:00,HINDUNILVR,FMCG,895.75,1854369
23-03-2015 00:00,HINDUNILVR,FMCG,902.4000244140625,989354
24-03-2015 00:00,HINDUNILVR,FMCG,887.2000122070312,1288989
25-03-2015 00:00,HINDUNILVR,FMCG,886.4000244140625,2848966
26-03-2015 00:00,HINDUNILVR,FMCG,865.9000244140625,2570353
27-03-2015 00:00,HINDUNILVR,FMCG,851.2999877929688,2023538
30-03-2015 00:00,HINDUNILVR,FMCG,862.0499877929688,1415143
31-03-2015 00:00,HINDUNILVR,FMCG,873.5499877929688,1503993
01-04-2015 00:00,HINDUNILVR,FMCG,883.5,865861
06-04-2015 00:00,HINDUNILVR,FMCG,907.9500122070312,1482378
07-04-2015 00:00,HINDUNILVR,FMCG,913.4500122070312,1212932
08-04-2015 00:00,HINDUNILVR,FMCG,912.5499877929688,1296825
09-04-2015 00:00,HINDUNILVR,FMCG,926.4500122070312,1237632
10-04-2015 00:00,HINDUNILVR,FMCG,933.7999877929688,1161659
13-04-2015 00:00,HINDUNILVR,FMCG,949.1500244140625,1374251
15-04-2015 00:00,HINDUNILVR,FMCG,934.7000122070312,924855
16-04-2015 00:00,HINDUNILVR,FMCG,933.0999755859375,1071747
17-04-2015 00:00,HINDUNILVR,FMCG,937.6500244140625,764984
20-04-2015 00:00,HINDUNILVR,FMCG,913.4500122070312,879556
21-04-2015 00:00,HINDUNILVR,FMCG,873.0999755859375,2535704
22-04-2015 00:00,HINDUNILVR,FMCG,907.1500244140625,2106687
23-04-2015 00:00,HINDUNILVR,FMCG,902.6500244140625,1027886
24-04-2015 00:00,HINDUNILVR,FMCG,889.5,1122637
27-04-2015 00:00,HINDUNILVR,FMCG,866.6500244140625,945769
28-04-2015 00:00,HINDUNILVR,FMCG,860.5999755859375,1844291
29-04-2015 00:00,HINDUNILVR,FMCG,857.7000122070312,1323821
30-04-2015 00:00,HINDUNILVR,FMCG,850.3499755859375,3001302
04-05-2015 00:00,HINDUNILVR,FMCG,861.75,558193
05-05-2015 00:00,HINDUNILVR,FMCG,879.0499877929688,1663346
06-05-2015 00:00,HINDUNILVR,FMCG,858.2000122070312,1989322
07-05-2015 00:00,HINDUNILVR,FMCG,866.25,982642
08-05-2015 00:00,HINDUNILVR,FMCG,895.2000122070312,5244650
11-05-2015 00:00,HINDUNILVR,FMCG,864.7000122070312,2712131
12-05-2015 00:00,HINDUNILVR,FMCG,843.9500122070312,1837756
13-05-2015 00:00,HINDUNILVR,FMCG,841.0499877929688,1842567
14-05-2015 00:00,HINDUNILVR,FMCG,846.4500122070312,1458520
15-05-2015 00:00,HINDUNILVR,FMCG,844.7999877929688,861417
18-05-2015 00:00,HINDUNILVR,FMCG,852.7000122070312,794940
19-05-2015 00:00,HINDUNILVR,FMCG,844.75,1115144
20-05-2015 00:00,HINDUNILVR,FMCG,855.5999755859375,1051609
21-05-2015 00:00,HINDUNILVR,FMCG,864.3499755859375,998351
22-05-2015 00:00,HINDUNILVR,FMCG,863.75,1369038
25-05-2015 00:00,HINDUNILVR,FMCG,852.4500122070312,642231
26-05-2015 00:00,HINDUNILVR,FMCG,855.3499755859375,732655
27-05-2015 00:00,HINDUNILVR,FMCG,857.7000122070312,530542
28-05-2015 00:00,HINDUNILVR,FMCG,846.2000122070312,2062630
29-05-2015 00:00,HINDUNILVR,FMCG,859.5499877929688,3787109
01-06-2015 00:00,HINDUNILVR,FMCG,880.7999877929688,950336
02-06-2015 00:00,HINDUNILVR,FMCG,852.75,928603
03-06-2015 00:00,HINDUNILVR,FMCG,831.4500122070312,1074518
04-06-2015 00:00,HINDUNILVR,FMCG,822.6500244140625,1273078
05-06-2015 00:00,HINDUNILVR,FMCG,829.0999755859375,1564172
08-06-2015 00:00,HINDUNILVR,FMCG,812.25,1108643
09-06-2015 00:00,HINDUNILVR,FMCG,819.75,769058
10-06-2015 00:00,HINDUNILVR,FMCG,820.4500122070312,959272
11-06-2015 00:00,HINDUNILVR,FMCG,816.7000122070312,1263695
12-06-2015 00:00,HINDUNILVR,FMCG,814.5,833644
15-06-2015 00:00,HINDUNILVR,FMCG,821.75,626620
16-06-2015 00:00,HINDUNILVR,FMCG,834.9500122070312,864766
17-06-2015 00:00,HINDUNILVR,FMCG,862.0499877929688,2574818
18-06-2015 00:00,HINDUNILVR,FMCG,862.5999755859375,1234051
19-06-2015 00:00,HINDUNILVR,FMCG,857.7000122070312,1376406
22-06-2015 00:00,HINDUNILVR,FMCG,873.4500122070312,1039509
23-06-2015 00:00,HINDUNILVR,FMCG,875.7000122070312,741773
24-06-2015 00:00,HINDUNILVR,FMCG,896.5499877929688,1812148
25-06-2015 00:00,HINDUNILVR,FMCG,883.25,1257404
26-06-2015 00:00,HINDUNILVR,FMCG,887.9500122070312,758668
29-06-2015 00:00,HINDUNILVR,FMCG,900.4000244140625,1221747
30-06-2015 00:00,HINDUNILVR,FMCG,916.7000122070312,2318253
01-07-2015 00:00,HINDUNILVR,FMCG,918.2999877929688,1456248
02-07-2015 00:00,HINDUNILVR,FMCG,923.4500122070312,962649
03-07-2015 00:00,HINDUNILVR,FMCG,924.5,512931
06-07-2015 00:00,HINDUNILVR,FMCG,927.4500122070312,595187
07-07-2015 00:00,HINDUNILVR,FMCG,924.3499755859375,715696
08-07-2015 00:00,HINDUNILVR,FMCG,927.6500244140625,1791894
09-07-2015 00:00,HINDUNILVR,FMCG,921.5499877929688,1153644
10-07-2015 00:00,HINDUNILVR,FMCG,900.25,2198242
13-07-2015 00:00,HINDUNILVR,FMCG,910.7000122070312,1103160
14-07-2015 00:00,HINDUNILVR,FMCG,927.2999877929688,662369
15-07-2015 00:00,HINDUNILVR,FMCG,929.0,980533
16-07-2015 00:00,HINDUNILVR,FMCG,936.8499755859375,667588
17-07-2015 00:00,HINDUNILVR,FMCG,924.2999877929688,848156
20-07-2015 00:00,HINDUNILVR,FMCG,913.0999755859375,738505
21-07-2015 00:00,HINDUNILVR,FMCG,891.2999877929688,4915170
22-07-2015 00:00,HINDUNILVR,FMCG,920.5,1433553
23-07-2015 00:00,HINDUNILVR,FMCG,904.25,1049783
24-07-2015 00:00,HINDUNILVR,FMCG,906.7999877929688,624104
27-07-2015 00:00,HINDUNILVR,FMCG,900.0999755859375,1305606
28-07-2015 00:00,HINDUNILVR,FMCG,904.75,1648693
29-07-2015 00:00,HINDUNILVR,FMCG,899.2000122070312,1332413
30-07-2015 00:00,HINDUNILVR,FMCG,920.7000122070312,1997547
31-07-2015 00:00,HINDUNILVR,FMCG,921.6500244140625,1616033
03-08-2015 00:00,HINDUNILVR,FMCG,909.7000122070312,1813626
