Date,Company,Industry,Close,Volume
01-01-2014 00:00,TCS,Tech,1076.6500244140625,529952
02-01-2014 00:00,TCS,Tech,1083.5,1726948
03-01-2014 00:00,TCS,Tech,1111.0999755859375,2618174
06-01-2014 00:00,TCS,Tech,1119.800048828125,2311810
07-01-2014 00:00,TCS,Tech,1103.074951171875,2897486
08-01-2014 00:00,TCS,Tech,1116.324951171875,2550020
09-01-2014 00:00,TCS,Tech,1120.9749755859375,2582206
10-01-2014 00:00,TCS,Tech,1140.449951171875,3369334
13-01-2014 00:00,TCS,Tech,1184.375,3814316
14-01-2014 00:00,TCS,Tech,1163.375,2974964
15-01-2014 00:00,TCS,Tech,1176.800048828125,3048854
16-01-2014 00:00,TCS,Tech,1175.1500244140625,2997962
17-01-2014 00:00,TCS,Tech,1106.5250244140625,7564756
20-01-2014 00:00,TCS,Tech,1169.0999755859375,6010558
21-01-2014 00:00,TCS,Tech,1140.1500244140625,3132282
22-01-2014 00:00,TCS,Tech,1137.0250244140625,2384030
23-01-2014 00:00,TCS,Tech,1126.2249755859375,2290762
24-01-2014 00:00,TCS,Tech,1124.3499755859375,1850266
27-01-2014 00:00,TCS,Tech,1114.800048828125,2532948
28-01-2014 00:00,TCS,Tech,1106.175048828125,2852166
29-01-2014 00:00,TCS,Tech,1104.9000244140625,1698076
30-01-2014 00:00,TCS,Tech,1108.800048828125,2225250
31-01-2014 00:00,TCS,Tech,1120.5250244140625,2174246
03-02-2014 00:00,TCS,Tech,1097.2249755859375,1362480
04-02-2014 00:00,TCS,Tech,1075.675048828125,2694166
05-02-2014 00:00,TCS,Tech,1097.199951171875,1853650
06-02-2014 00:00,TCS,Tech,1087.625,1922652
07-02-2014 00:00,TCS,Tech,1072.199951171875,1990912
10-02-2014 00:00,TCS,Tech,1046.7750244140625,4019270
11-02-2014 00:00,TCS,Tech,1050.8499755859375,3568786
12-02-2014 00:00,TCS,Tech,1052.7249755859375,3074348
13-02-2014 00:00,TCS,Tech,1066.875,2094350
14-02-2014 00:00,TCS,Tech,1083.949951171875,1910062
17-02-2014 00:00,TCS,Tech,1082.699951171875,1670394
18-02-2014 00:00,TCS,Tech,1083.0,1526916
19-02-2014 00:00,TCS,Tech,1098.9749755859375,1072918
20-02-2014 00:00,TCS,Tech,1094.675048828125,1587924
21-02-2014 00:00,TCS,Tech,1102.8499755859375,1717860
24-02-2014 00:00,TCS,Tech,1088.949951171875,2450424
25-02-2014 00:00,TCS,Tech,1094.449951171875,3305374
26-02-2014 00:00,TCS,Tech,1091.074951171875,3859712
28-02-2014 00:00,TCS,Tech,1137.875,3988192
03-03-2014 00:00,TCS,Tech,1120.0250244140625,1606078
04-03-2014 00:00,TCS,Tech,1120.324951171875,2030332
05-03-2014 00:00,TCS,Tech,1125.949951171875,2302006
06-03-2014 00:00,TCS,Tech,1120.375,1314562
07-03-2014 00:00,TCS,Tech,1114.25,4698472
10-03-2014 00:00,TCS,Tech,1071.324951171875,3829768
11-03-2014 00:00,TCS,Tech,1075.824951171875,2550254
12-03-2014 00:00,TCS,Tech,1089.7249755859375,1669788
13-03-2014 00:00,TCS,Tech,1074.7750244140625,2019884
14-03-2014 00:00,TCS,Tech,1069.7750244140625,2161246
18-03-2014 00:00,TCS,Tech,1061.0,2565842
19-03-2014 00:00,TCS,Tech,1019.7000122070312,8652662
20-03-2014 00:00,TCS,Tech,1054.0999755859375,5728956
21-03-2014 00:00,TCS,Tech,1063.5,4680776
24-03-2014 00:00,TCS,Tech,1076.300048828125,2183014
25-03-2014 00:00,TCS,Tech,1073.324951171875,2249968
26-03-2014 00:00,TCS,Tech,1046.75,3192350
27-03-2014 00:00,TCS,Tech,1047.125,5012476
28-03-2014 00:00,TCS,Tech,1051.050048828125,2971162
31-03-2014 00:00,TCS,Tech,1066.574951171875,2683268
01-04-2014 00:00,TCS,Tech,1088.3499755859375,2755932
02-04-2014 00:00,TCS,Tech,1086.125,3763016
03-04-2014 00:00,TCS,Tech,1083.25,1581194
04-04-2014 00:00,TCS,Tech,1069.425048828125,1694656
07-04-2014 00:00,TCS,Tech,1076.9000244140625,2594986
09-04-2014 00:00,TCS,Tech,1070.199951171875,3350500
